transaction_id,item_id,order_timestamp,category,is_returned
159,detergent,06/01/2024 13:39,Household Supplies,FALSE
160,pasta,31/01/2024 19:37,Pantry Staples,FALSE
160,detergent,31/01/2024 19:37,Household Supplies,FALSE
160,pepsi,31/01/2024 19:37,Beverages,FALSE
160,butter,31/01/2024 19:37,Dairy & Alternatives,FALSE
161,pasta,02/01/2024 13:21,Pantry Staples,FALSE
161,banana,02/01/2024 13:21,Fruits & Vegetables,FALSE
161,chicken,02/01/2024 13:21,Meat & Seafood,FALSE
161,pepsi,02/01/2024 13:21,Beverages,FALSE
162,shampoo,20/01/2024 6:01,Personal Care,FALSE
162,bread,20/01/2024 6:01,Bakery,FALSE
162,paper towels,20/01/2024 6:01,Household Supplies,FALSE
162,cereal,20/01/2024 6:01,Breakfast & Grains,FALSE
162,yogurt,20/01/2024 6:01,Dairy & Alternatives,FALSE
163,coke,13/01/2024 1:12,Beverages,FALSE
163,butter,13/01/2024 1:12,Dairy & Alternatives,FALSE
163,detergent,13/01/2024 1:12,Household Supplies,FALSE
164,butter,31/01/2024 5:52,Dairy & Alternatives,FALSE
165,chicken,08/01/2024 7:39,Meat & Seafood,FALSE
166,rice,26/01/2024 6:16,Pantry Staples,FALSE
166,butter,26/01/2024 6:16,Dairy & Alternatives,FALSE
166,apple,26/01/2024 6:16,Fruits & Vegetables,FALSE
166,pepsi,26/01/2024 6:16,Beverages,FALSE
166,pasta,26/01/2024 6:16,Pantry Staples,FALSE
167,rice,02/01/2024 0:35,Pantry Staples,FALSE
167,paper towels,02/01/2024 0:35,Household Supplies,FALSE
167,milk,02/01/2024 0:35,Dairy & Alternatives,FALSE
167,cheese,02/01/2024 0:35,Dairy & Alternatives,FALSE
168,coke,24/01/2024 9:42,Beverages,FALSE
168,shampoo,24/01/2024 9:42,Personal Care,FALSE
168,banana,24/01/2024 9:42,Fruits & Vegetables,FALSE
169,cereal,14/01/2024 19:17,Breakfast & Grains,FALSE
169,shampoo,14/01/2024 19:17,Personal Care,FALSE
169,beef,14/01/2024 19:17,Meat & Seafood,TRUE
169,bread,14/01/2024 19:17,Bakery,FALSE
169,rice,14/01/2024 19:17,Pantry Staples,FALSE
170,chicken,16/01/2024 14:24,Meat & Seafood,FALSE
170,pasta,16/01/2024 14:24,Pantry Staples,FALSE
170,eggs,16/01/2024 14:24,Dairy & Alternatives,FALSE
170,pepsi,16/01/2024 14:24,Beverages,FALSE
170,beef,16/01/2024 14:24,Meat & Seafood,FALSE
171,yogurt,05/01/2024 8:01,Dairy & Alternatives,FALSE
171,milk,05/01/2024 8:01,Dairy & Alternatives,TRUE
171,paper towels,05/01/2024 8:01,Household Supplies,FALSE
171,cereal,05/01/2024 8:01,Breakfast & Grains,FALSE
172,yogurt,19/01/2024 13:00,Dairy & Alternatives,FALSE
172,pepsi,19/01/2024 13:00,Beverages,FALSE
172,coke,19/01/2024 13:00,Beverages,FALSE
173,yogurt,04/01/2024 19:36,Dairy & Alternatives,FALSE
174,chicken,30/01/2024 1:43,Meat & Seafood,FALSE
174,bread,30/01/2024 1:43,Bakery,FALSE
174,yogurt,30/01/2024 1:43,Dairy & Alternatives,FALSE
175,coke,12/01/2024 23:43,Beverages,FALSE
176,detergent,10/01/2024 10:18,Household Supplies,FALSE
176,eggs,10/01/2024 10:18,Dairy & Alternatives,FALSE
176,soap,10/01/2024 10:18,Personal Care,FALSE
176,shampoo,10/01/2024 10:18,Personal Care,FALSE
177,apple,19/01/2024 6:05,Fruits & Vegetables,FALSE
178,bread,01/01/2024 12:39,Bakery,FALSE
178,cereal,01/01/2024 12:39,Breakfast & Grains,FALSE
178,soap,01/01/2024 12:39,Personal Care,FALSE
178,milk,01/01/2024 12:39,Dairy & Alternatives,FALSE
178,eggs,01/01/2024 12:39,Dairy & Alternatives,FALSE
179,shampoo,16/01/2024 0:34,Personal Care,FALSE
180,butter,23/01/2024 4:44,Dairy & Alternatives,FALSE
180,banana,23/01/2024 4:44,Fruits & Vegetables,FALSE
180,milk,23/01/2024 4:44,Dairy & Alternatives,FALSE
180,eggs,23/01/2024 4:44,Dairy & Alternatives,FALSE
180,beef,23/01/2024 4:44,Meat & Seafood,FALSE
181,milk,18/01/2024 6:06,Dairy & Alternatives,FALSE
181,bread,18/01/2024 6:06,Bakery,FALSE
182,cheese,18/01/2024 4:40,Dairy & Alternatives,FALSE
183,coke,18/01/2024 14:28,Beverages,FALSE
183,yogurt,18/01/2024 14:28,Dairy & Alternatives,FALSE
183,butter,18/01/2024 14:28,Dairy & Alternatives,FALSE
184,bread,16/01/2024 5:30,Bakery,FALSE
184,banana,16/01/2024 5:30,Fruits & Vegetables,FALSE
184,pepsi,16/01/2024 5:30,Beverages,FALSE
185,chicken,11/01/2024 6:04,Meat & Seafood,FALSE
185,yogurt,11/01/2024 6:04,Dairy & Alternatives,FALSE
185,rice,11/01/2024 6:04,Pantry Staples,FALSE
185,milk,11/01/2024 6:04,Dairy & Alternatives,FALSE
186,pasta,02/01/2024 23:11,Pantry Staples,FALSE
187,chicken,19/01/2024 6:28,Meat & Seafood,FALSE
188,apple,23/01/2024 7:34,Fruits & Vegetables,FALSE
188,cheese,23/01/2024 7:34,Dairy & Alternatives,FALSE
189,apple,10/01/2024 7:16,Fruits & Vegetables,FALSE
189,milk,10/01/2024 7:16,Dairy & Alternatives,FALSE
189,paper towels,10/01/2024 7:16,Household Supplies,FALSE
189,detergent,10/01/2024 7:16,Household Supplies,FALSE
189,soap,10/01/2024 7:16,Personal Care,FALSE
190,chicken,12/01/2024 10:10,Meat & Seafood,FALSE
191,butter,09/01/2024 0:58,Dairy & Alternatives,FALSE
191,detergent,09/01/2024 0:58,Household Supplies,FALSE
191,shampoo,09/01/2024 0:58,Personal Care,FALSE
191,apple,09/01/2024 0:58,Fruits & Vegetables,FALSE
191,paper towels,09/01/2024 0:58,Household Supplies,FALSE
192,cereal,10/01/2024 6:00,Breakfast & Grains,FALSE
192,apple,10/01/2024 6:00,Fruits & Vegetables,FALSE
192,chicken,10/01/2024 6:00,Meat & Seafood,FALSE
192,banana,10/01/2024 6:00,Fruits & Vegetables,FALSE
193,coke,24/01/2024 15:46,Beverages,FALSE
193,cheese,24/01/2024 15:46,Dairy & Alternatives,FALSE
194,cheese,30/01/2024 17:04,Dairy & Alternatives,FALSE
195,shampoo,19/01/2024 18:32,Personal Care,FALSE
196,detergent,25/01/2024 11:00,Household Supplies,FALSE
196,cheese,25/01/2024 11:00,Dairy & Alternatives,FALSE
197,paper towels,21/01/2024 22:41,Household Supplies,FALSE
197,shampoo,21/01/2024 22:41,Personal Care,FALSE
197,chicken,21/01/2024 22:41,Meat & Seafood,FALSE
198,cheese,26/01/2024 7:17,Dairy & Alternatives,FALSE
198,coke,26/01/2024 7:17,Beverages,FALSE
198,shampoo,26/01/2024 7:17,Personal Care,FALSE
198,apple,26/01/2024 7:17,Fruits & Vegetables,FALSE
199,shampoo,22/01/2024 20:23,Personal Care,FALSE
199,chicken,22/01/2024 20:23,Meat & Seafood,FALSE
199,banana,22/01/2024 20:23,Fruits & Vegetables,FALSE
199,beef,22/01/2024 20:23,Meat & Seafood,FALSE
199,milk,22/01/2024 20:23,Dairy & Alternatives,FALSE
200,yogurt,07/01/2024 21:00,Dairy & Alternatives,FALSE
200,pepsi,07/01/2024 21:00,Beverages,FALSE
200,rice,07/01/2024 21:00,Pantry Staples,TRUE
200,butter,07/01/2024 21:00,Dairy & Alternatives,FALSE
201,butter,25/01/2024 17:05,Dairy & Alternatives,FALSE
201,shampoo,25/01/2024 17:05,Personal Care,FALSE
201,soap,25/01/2024 17:05,Personal Care,FALSE
202,chicken,10/01/2024 13:54,Meat & Seafood,FALSE
202,eggs,10/01/2024 13:54,Dairy & Alternatives,FALSE
202,beef,10/01/2024 13:54,Meat & Seafood,FALSE
202,pasta,10/01/2024 13:54,Pantry Staples,FALSE
202,soap,10/01/2024 13:54,Personal Care,FALSE
203,beef,24/01/2024 22:01,Meat & Seafood,FALSE
203,banana,24/01/2024 22:01,Fruits & Vegetables,FALSE
203,butter,24/01/2024 22:01,Dairy & Alternatives,FALSE
204,pepsi,01/01/2024 3:17,Beverages,FALSE
205,detergent,13/01/2024 10:51,Household Supplies,FALSE
206,coke,28/01/2024 4:41,Beverages,FALSE
206,eggs,28/01/2024 4:41,Dairy & Alternatives,FALSE
206,milk,28/01/2024 4:41,Dairy & Alternatives,FALSE
206,shampoo,28/01/2024 4:41,Personal Care,FALSE
206,rice,28/01/2024 4:41,Pantry Staples,FALSE
207,paper towels,24/01/2024 22:09,Household Supplies,FALSE
207,chicken,24/01/2024 22:09,Meat & Seafood,FALSE
207,pasta,24/01/2024 22:09,Pantry Staples,FALSE
207,bread,24/01/2024 22:09,Bakery,FALSE
208,chicken,11/01/2024 9:50,Meat & Seafood,FALSE
208,banana,11/01/2024 9:50,Fruits & Vegetables,FALSE
208,eggs,11/01/2024 9:50,Dairy & Alternatives,FALSE
208,pasta,11/01/2024 9:50,Pantry Staples,FALSE
209,beef,16/01/2024 8:00,Meat & Seafood,FALSE
209,rice,16/01/2024 8:00,Pantry Staples,FALSE
209,chicken,16/01/2024 8:00,Meat & Seafood,FALSE
210,yogurt,22/01/2024 2:14,Dairy & Alternatives,FALSE
210,eggs,22/01/2024 2:14,Dairy & Alternatives,FALSE
211,cereal,19/01/2024 14:55,Breakfast & Grains,FALSE
211,chicken,19/01/2024 14:55,Meat & Seafood,FALSE
211,apple,19/01/2024 14:55,Fruits & Vegetables,FALSE
211,bread,19/01/2024 14:55,Bakery,FALSE
211,banana,19/01/2024 14:55,Fruits & Vegetables,FALSE
212,banana,19/01/2024 15:34,Fruits & Vegetables,FALSE
212,apple,19/01/2024 15:34,Fruits & Vegetables,FALSE
212,milk,19/01/2024 15:34,Dairy & Alternatives,FALSE
213,pepsi,30/01/2024 6:56,Beverages,FALSE
213,beef,30/01/2024 6:56,Meat & Seafood,FALSE
213,coke,30/01/2024 6:56,Beverages,FALSE
213,paper towels,30/01/2024 6:56,Household Supplies,FALSE
214,milk,24/01/2024 5:41,Dairy & Alternatives,FALSE
214,chicken,24/01/2024 5:41,Meat & Seafood,FALSE
214,cheese,24/01/2024 5:41,Dairy & Alternatives,FALSE
214,eggs,24/01/2024 5:41,Dairy & Alternatives,FALSE
215,beef,22/01/2024 20:56,Meat & Seafood,FALSE
215,yogurt,22/01/2024 20:56,Dairy & Alternatives,FALSE
216,bread,10/01/2024 7:36,Bakery,FALSE
216,milk,10/01/2024 7:36,Dairy & Alternatives,FALSE
216,paper towels,10/01/2024 7:36,Household Supplies,FALSE
216,pasta,10/01/2024 7:36,Pantry Staples,FALSE
217,detergent,31/01/2024 2:21,Household Supplies,FALSE
217,eggs,31/01/2024 2:21,Dairy & Alternatives,FALSE
217,paper towels,31/01/2024 2:21,Household Supplies,FALSE
218,shampoo,12/01/2024 7:16,Personal Care,FALSE
218,chicken,12/01/2024 7:16,Meat & Seafood,FALSE
218,eggs,12/01/2024 7:16,Dairy & Alternatives,FALSE
219,rice,07/01/2024 2:01,Pantry Staples,FALSE
219,yogurt,07/01/2024 2:01,Dairy & Alternatives,FALSE
219,soap,07/01/2024 2:01,Personal Care,FALSE
219,butter,07/01/2024 2:01,Dairy & Alternatives,FALSE
219,apple,07/01/2024 2:01,Fruits & Vegetables,FALSE
220,beef,05/01/2024 20:49,Meat & Seafood,FALSE
220,shampoo,05/01/2024 20:49,Personal Care,TRUE
221,eggs,27/01/2024 17:26,Dairy & Alternatives,FALSE
222,pepsi,15/01/2024 14:46,Beverages,FALSE
222,cheese,15/01/2024 14:46,Dairy & Alternatives,FALSE
222,cereal,15/01/2024 14:46,Breakfast & Grains,FALSE
223,paper towels,15/01/2024 19:04,Household Supplies,TRUE
224,cereal,25/01/2024 11:26,Breakfast & Grains,TRUE
224,yogurt,25/01/2024 11:26,Dairy & Alternatives,FALSE
224,butter,25/01/2024 11:26,Dairy & Alternatives,FALSE
225,cereal,20/01/2024 7:50,Breakfast & Grains,FALSE
225,milk,20/01/2024 7:50,Dairy & Alternatives,TRUE
225,coke,20/01/2024 7:50,Beverages,FALSE
225,bread,20/01/2024 7:50,Bakery,FALSE
226,yogurt,22/01/2024 5:55,Dairy & Alternatives,FALSE
226,apple,22/01/2024 5:55,Fruits & Vegetables,FALSE
226,shampoo,22/01/2024 5:55,Personal Care,FALSE
227,bread,04/01/2024 1:32,Bakery,FALSE
227,yogurt,04/01/2024 1:32,Dairy & Alternatives,FALSE
228,rice,08/01/2024 14:21,Pantry Staples,FALSE
228,eggs,08/01/2024 14:21,Dairy & Alternatives,FALSE
229,bread,22/01/2024 13:19,Bakery,FALSE
229,eggs,22/01/2024 13:19,Dairy & Alternatives,FALSE
229,pasta,22/01/2024 13:19,Pantry Staples,FALSE
230,yogurt,16/01/2024 5:24,Dairy & Alternatives,FALSE
231,apple,30/01/2024 9:37,Fruits & Vegetables,FALSE
231,yogurt,30/01/2024 9:37,Dairy & Alternatives,FALSE
232,cereal,09/01/2024 11:24,Breakfast & Grains,FALSE
232,beef,09/01/2024 11:24,Meat & Seafood,FALSE
233,cereal,12/01/2024 0:16,Breakfast & Grains,FALSE
233,paper towels,12/01/2024 0:16,Household Supplies,FALSE
234,banana,29/01/2024 21:15,Fruits & Vegetables,FALSE
234,chicken,29/01/2024 21:15,Meat & Seafood,FALSE
234,bread,29/01/2024 21:15,Bakery,FALSE
234,eggs,29/01/2024 21:15,Dairy & Alternatives,FALSE
234,detergent,29/01/2024 21:15,Household Supplies,FALSE
235,cereal,02/01/2024 22:07,Breakfast & Grains,FALSE
236,cereal,30/01/2024 8:51,Breakfast & Grains,FALSE
236,chicken,30/01/2024 8:51,Meat & Seafood,FALSE
236,coke,30/01/2024 8:51,Beverages,FALSE
237,bread,17/01/2024 9:22,Bakery,FALSE
237,shampoo,17/01/2024 9:22,Personal Care,FALSE
238,cereal,14/01/2024 23:19,Breakfast & Grains,TRUE
238,bread,14/01/2024 23:19,Bakery,FALSE
239,apple,26/01/2024 1:08,Fruits & Vegetables,FALSE
239,detergent,26/01/2024 1:08,Household Supplies,FALSE
239,cheese,26/01/2024 1:08,Dairy & Alternatives,FALSE
239,milk,26/01/2024 1:08,Dairy & Alternatives,FALSE
240,detergent,03/01/2024 22:43,Household Supplies,TRUE
241,banana,02/01/2024 7:39,Fruits & Vegetables,FALSE
241,cereal,02/01/2024 7:39,Breakfast & Grains,FALSE
241,bread,02/01/2024 7:39,Bakery,FALSE
241,shampoo,02/01/2024 7:39,Personal Care,FALSE
242,bread,09/01/2024 13:25,Bakery,FALSE
242,yogurt,09/01/2024 13:25,Dairy & Alternatives,FALSE
242,beef,09/01/2024 13:25,Meat & Seafood,FALSE
242,apple,09/01/2024 13:25,Fruits & Vegetables,FALSE
243,soap,18/01/2024 2:59,Personal Care,FALSE
243,beef,18/01/2024 2:59,Meat & Seafood,FALSE
243,pepsi,18/01/2024 2:59,Beverages,FALSE
244,banana,05/01/2024 0:30,Fruits & Vegetables,FALSE
245,apple,10/01/2024 9:29,Fruits & Vegetables,FALSE
245,butter,10/01/2024 9:29,Dairy & Alternatives,FALSE
245,coke,10/01/2024 9:29,Beverages,TRUE
245,eggs,10/01/2024 9:29,Dairy & Alternatives,FALSE
245,paper towels,10/01/2024 9:29,Household Supplies,FALSE
246,rice,15/01/2024 21:35,Pantry Staples,TRUE
246,cheese,15/01/2024 21:35,Dairy & Alternatives,FALSE
246,bread,15/01/2024 21:35,Bakery,FALSE
246,chicken,15/01/2024 21:35,Meat & Seafood,FALSE
246,shampoo,15/01/2024 21:35,Personal Care,FALSE
247,shampoo,13/01/2024 18:19,Personal Care,FALSE
247,apple,13/01/2024 18:19,Fruits & Vegetables,FALSE
247,milk,13/01/2024 18:19,Dairy & Alternatives,FALSE
248,pasta,26/01/2024 11:03,Pantry Staples,FALSE
249,coke,15/01/2024 1:33,Beverages,FALSE
249,eggs,15/01/2024 1:33,Dairy & Alternatives,FALSE
249,rice,15/01/2024 1:33,Pantry Staples,FALSE
250,bread,20/01/2024 11:20,Bakery,FALSE
250,shampoo,20/01/2024 11:20,Personal Care,FALSE
251,coke,06/01/2024 13:37,Beverages,TRUE
251,eggs,06/01/2024 13:37,Dairy & Alternatives,FALSE
251,pepsi,06/01/2024 13:37,Beverages,FALSE
251,chicken,06/01/2024 13:37,Meat & Seafood,FALSE
252,banana,20/01/2024 15:25,Fruits & Vegetables,FALSE
252,butter,20/01/2024 15:25,Dairy & Alternatives,FALSE
252,yogurt,20/01/2024 15:25,Dairy & Alternatives,FALSE
252,beef,20/01/2024 15:25,Meat & Seafood,FALSE
253,yogurt,08/01/2024 11:27,Dairy & Alternatives,FALSE
253,paper towels,08/01/2024 11:27,Household Supplies,FALSE
254,milk,27/01/2024 7:23,Dairy & Alternatives,FALSE
254,chicken,27/01/2024 7:23,Meat & Seafood,FALSE
254,rice,27/01/2024 7:23,Pantry Staples,FALSE
255,banana,01/01/2024 2:57,Fruits & Vegetables,FALSE
255,eggs,01/01/2024 2:57,Dairy & Alternatives,FALSE
255,milk,01/01/2024 2:57,Dairy & Alternatives,FALSE
255,butter,01/01/2024 2:57,Dairy & Alternatives,FALSE
255,pasta,01/01/2024 2:57,Pantry Staples,FALSE
256,butter,17/01/2024 3:25,Dairy & Alternatives,FALSE
257,chicken,11/01/2024 17:30,Meat & Seafood,FALSE
257,coke,11/01/2024 17:30,Beverages,FALSE
258,beef,08/01/2024 6:37,Meat & Seafood,FALSE
258,yogurt,08/01/2024 6:37,Dairy & Alternatives,FALSE
258,milk,08/01/2024 6:37,Dairy & Alternatives,FALSE
258,soap,08/01/2024 6:37,Personal Care,FALSE
259,soap,09/01/2024 22:55,Personal Care,FALSE
259,detergent,09/01/2024 22:55,Household Supplies,FALSE
259,butter,09/01/2024 22:55,Dairy & Alternatives,FALSE
259,banana,09/01/2024 22:55,Fruits & Vegetables,FALSE
260,paper towels,12/01/2024 21:01,Household Supplies,FALSE
261,milk,07/01/2024 11:29,Dairy & Alternatives,FALSE
261,rice,07/01/2024 11:29,Pantry Staples,FALSE
261,chicken,07/01/2024 11:29,Meat & Seafood,FALSE
262,cheese,04/01/2024 12:13,Dairy & Alternatives,FALSE
263,rice,14/01/2024 19:22,Pantry Staples,FALSE
263,paper towels,14/01/2024 19:22,Household Supplies,FALSE
263,beef,14/01/2024 19:22,Meat & Seafood,FALSE
263,banana,14/01/2024 19:22,Fruits & Vegetables,FALSE
263,soap,14/01/2024 19:22,Personal Care,TRUE
264,apple,30/01/2024 0:53,Fruits & Vegetables,FALSE
264,detergent,30/01/2024 0:53,Household Supplies,FALSE
264,cheese,30/01/2024 0:53,Dairy & Alternatives,TRUE
264,beef,30/01/2024 0:53,Meat & Seafood,FALSE
265,pepsi,18/01/2024 3:23,Beverages,FALSE
265,apple,18/01/2024 3:23,Fruits & Vegetables,FALSE
265,rice,18/01/2024 3:23,Pantry Staples,FALSE
265,butter,18/01/2024 3:23,Dairy & Alternatives,FALSE
265,cheese,18/01/2024 3:23,Dairy & Alternatives,FALSE
266,butter,03/01/2024 3:32,Dairy & Alternatives,FALSE
266,milk,03/01/2024 3:32,Dairy & Alternatives,FALSE
267,soap,30/01/2024 1:01,Personal Care,FALSE
267,coke,30/01/2024 1:01,Beverages,FALSE
267,shampoo,30/01/2024 1:01,Personal Care,FALSE
267,chicken,30/01/2024 1:01,Meat & Seafood,FALSE
268,coke,14/01/2024 18:32,Beverages,FALSE
269,coke,27/01/2024 21:33,Beverages,FALSE
269,milk,27/01/2024 21:33,Dairy & Alternatives,FALSE
270,pasta,27/01/2024 4:47,Pantry Staples,FALSE
270,bread,27/01/2024 4:47,Bakery,FALSE
271,cereal,12/01/2024 1:35,Breakfast & Grains,FALSE
271,yogurt,12/01/2024 1:35,Dairy & Alternatives,FALSE
271,bread,12/01/2024 1:35,Bakery,FALSE
271,milk,12/01/2024 1:35,Dairy & Alternatives,FALSE
272,rice,11/01/2024 14:56,Pantry Staples,FALSE
272,milk,11/01/2024 14:56,Dairy & Alternatives,FALSE
272,beef,11/01/2024 14:56,Meat & Seafood,FALSE
272,shampoo,11/01/2024 14:56,Personal Care,FALSE
273,eggs,30/01/2024 21:38,Dairy & Alternatives,FALSE
273,pepsi,30/01/2024 21:38,Beverages,FALSE
273,apple,30/01/2024 21:38,Fruits & Vegetables,FALSE
273,butter,30/01/2024 21:38,Dairy & Alternatives,FALSE
274,pepsi,24/01/2024 1:34,Beverages,FALSE
274,milk,24/01/2024 1:34,Dairy & Alternatives,FALSE
274,eggs,24/01/2024 1:34,Dairy & Alternatives,FALSE
275,cheese,25/01/2024 20:00,Dairy & Alternatives,FALSE
276,milk,25/01/2024 17:46,Dairy & Alternatives,FALSE
276,butter,25/01/2024 17:46,Dairy & Alternatives,FALSE
277,yogurt,20/01/2024 22:03,Dairy & Alternatives,FALSE
277,coke,20/01/2024 22:03,Beverages,FALSE
278,yogurt,01/01/2024 9:39,Dairy & Alternatives,FALSE
278,apple,01/01/2024 9:39,Fruits & Vegetables,FALSE
278,eggs,01/01/2024 9:39,Dairy & Alternatives,TRUE
278,bread,01/01/2024 9:39,Bakery,FALSE
278,chicken,01/01/2024 9:39,Meat & Seafood,TRUE
279,milk,13/01/2024 10:32,Dairy & Alternatives,FALSE
280,yogurt,11/01/2024 8:21,Dairy & Alternatives,FALSE
281,pasta,19/01/2024 17:25,Pantry Staples,FALSE
281,eggs,19/01/2024 17:25,Dairy & Alternatives,FALSE
281,shampoo,19/01/2024 17:25,Personal Care,FALSE
281,rice,19/01/2024 17:25,Pantry Staples,FALSE
282,pasta,22/01/2024 9:23,Pantry Staples,FALSE
283,cheese,12/01/2024 23:54,Dairy & Alternatives,FALSE
283,beef,12/01/2024 23:54,Meat & Seafood,FALSE
284,apple,03/01/2024 0:15,Fruits & Vegetables,TRUE
285,bread,12/01/2024 8:00,Bakery,FALSE
285,detergent,12/01/2024 8:00,Household Supplies,FALSE
285,chicken,12/01/2024 8:00,Meat & Seafood,FALSE
285,rice,12/01/2024 8:00,Pantry Staples,FALSE
286,cheese,09/01/2024 12:07,Dairy & Alternatives,FALSE
287,cereal,03/01/2024 23:07,Breakfast & Grains,FALSE
287,chicken,03/01/2024 23:07,Meat & Seafood,FALSE
287,banana,03/01/2024 23:07,Fruits & Vegetables,FALSE
287,milk,03/01/2024 23:07,Dairy & Alternatives,FALSE
288,soap,08/01/2024 15:02,Personal Care,FALSE
288,rice,08/01/2024 15:02,Pantry Staples,FALSE
288,shampoo,08/01/2024 15:02,Personal Care,FALSE
288,butter,08/01/2024 15:02,Dairy & Alternatives,FALSE
289,pasta,11/01/2024 8:05,Pantry Staples,FALSE
289,soap,11/01/2024 8:05,Personal Care,FALSE
289,milk,11/01/2024 8:05,Dairy & Alternatives,FALSE
289,banana,11/01/2024 8:05,Fruits & Vegetables,TRUE
290,chicken,14/01/2024 20:30,Meat & Seafood,FALSE
290,bread,14/01/2024 20:30,Bakery,FALSE
290,milk,14/01/2024 20:30,Dairy & Alternatives,FALSE
290,eggs,14/01/2024 20:30,Dairy & Alternatives,FALSE
290,coke,14/01/2024 20:30,Beverages,FALSE
291,detergent,31/01/2024 3:53,Household Supplies,FALSE
291,yogurt,31/01/2024 3:53,Dairy & Alternatives,FALSE
292,shampoo,25/01/2024 13:48,Personal Care,FALSE
292,pasta,25/01/2024 13:48,Pantry Staples,FALSE
293,rice,13/01/2024 15:40,Pantry Staples,FALSE
293,coke,13/01/2024 15:40,Beverages,FALSE
293,chicken,13/01/2024 15:40,Meat & Seafood,FALSE
294,beef,07/01/2024 11:17,Meat & Seafood,FALSE
295,bread,20/01/2024 9:07,Bakery,TRUE
295,yogurt,20/01/2024 9:07,Dairy & Alternatives,FALSE
296,rice,24/01/2024 8:33,Pantry Staples,FALSE
296,beef,24/01/2024 8:33,Meat & Seafood,FALSE
296,yogurt,24/01/2024 8:33,Dairy & Alternatives,FALSE
296,pasta,24/01/2024 8:33,Pantry Staples,FALSE
297,apple,05/01/2024 13:04,Fruits & Vegetables,FALSE
297,cereal,05/01/2024 13:04,Breakfast & Grains,FALSE
297,detergent,05/01/2024 13:04,Household Supplies,FALSE
297,paper towels,05/01/2024 13:04,Household Supplies,FALSE
298,chicken,07/01/2024 6:22,Meat & Seafood,FALSE
298,pasta,07/01/2024 6:22,Pantry Staples,FALSE
299,beef,10/01/2024 22:16,Meat & Seafood,FALSE
299,coke,10/01/2024 22:16,Beverages,FALSE
299,yogurt,10/01/2024 22:16,Dairy & Alternatives,FALSE
299,banana,10/01/2024 22:16,Fruits & Vegetables,FALSE
299,eggs,10/01/2024 22:16,Dairy & Alternatives,FALSE
300,shampoo,31/01/2024 20:07,Personal Care,FALSE
301,rice,15/01/2024 13:14,Pantry Staples,FALSE
301,paper towels,15/01/2024 13:14,Household Supplies,FALSE
301,bread,15/01/2024 13:14,Bakery,FALSE
302,paper towels,21/01/2024 3:34,Household Supplies,FALSE
302,beef,21/01/2024 3:34,Meat & Seafood,FALSE
302,cereal,21/01/2024 3:34,Breakfast & Grains,FALSE
302,detergent,21/01/2024 3:34,Household Supplies,FALSE
303,bread,20/01/2024 2:33,Bakery,FALSE
303,milk,20/01/2024 2:33,Dairy & Alternatives,FALSE
304,cheese,14/01/2024 8:01,Dairy & Alternatives,FALSE
304,chicken,14/01/2024 8:01,Meat & Seafood,FALSE
304,paper towels,14/01/2024 8:01,Household Supplies,FALSE
304,bread,14/01/2024 8:01,Bakery,FALSE
304,butter,14/01/2024 8:01,Dairy & Alternatives,FALSE
305,milk,07/01/2024 14:51,Dairy & Alternatives,FALSE
305,detergent,07/01/2024 14:51,Household Supplies,FALSE
306,pepsi,30/01/2024 15:28,Beverages,FALSE
306,cheese,30/01/2024 15:28,Dairy & Alternatives,FALSE
307,chicken,19/01/2024 11:42,Meat & Seafood,FALSE
307,apple,19/01/2024 11:42,Fruits & Vegetables,FALSE
307,soap,19/01/2024 11:42,Personal Care,FALSE
308,cereal,21/01/2024 17:33,Breakfast & Grains,FALSE
308,banana,21/01/2024 17:33,Fruits & Vegetables,FALSE
309,apple,15/01/2024 8:48,Fruits & Vegetables,FALSE
309,bread,15/01/2024 8:48,Bakery,FALSE
309,detergent,15/01/2024 8:48,Household Supplies,FALSE
310,beef,18/01/2024 11:57,Meat & Seafood,FALSE
310,coke,18/01/2024 11:57,Beverages,FALSE
310,cereal,18/01/2024 11:57,Breakfast & Grains,FALSE
311,pepsi,19/01/2024 6:59,Beverages,FALSE
312,beef,03/01/2024 0:49,Meat & Seafood,FALSE
312,pasta,03/01/2024 0:49,Pantry Staples,FALSE
312,yogurt,03/01/2024 0:49,Dairy & Alternatives,FALSE
313,chicken,25/01/2024 13:39,Meat & Seafood,FALSE
313,bread,25/01/2024 13:39,Bakery,FALSE
313,yogurt,25/01/2024 13:39,Dairy & Alternatives,FALSE
314,coke,21/01/2024 5:23,Beverages,FALSE
314,yogurt,21/01/2024 5:23,Dairy & Alternatives,FALSE
315,shampoo,06/01/2024 9:36,Personal Care,FALSE
315,detergent,06/01/2024 9:36,Household Supplies,FALSE
315,milk,06/01/2024 9:36,Dairy & Alternatives,FALSE
316,shampoo,06/01/2024 1:49,Personal Care,FALSE
316,apple,06/01/2024 1:49,Fruits & Vegetables,FALSE
316,soap,06/01/2024 1:49,Personal Care,FALSE
316,pasta,06/01/2024 1:49,Pantry Staples,FALSE
317,butter,14/01/2024 3:06,Dairy & Alternatives,FALSE
317,paper towels,14/01/2024 3:06,Household Supplies,FALSE
318,eggs,03/01/2024 3:10,Dairy & Alternatives,FALSE
318,cereal,03/01/2024 3:10,Breakfast & Grains,FALSE
318,shampoo,03/01/2024 3:10,Personal Care,FALSE
318,milk,03/01/2024 3:10,Dairy & Alternatives,FALSE
